learning_rate,batch_size,dropout,weight_decay,"f1_t
",f1_Accuracy,f1_AUC,f1_Precision,f1_Recall,f1_Specificity,f1_F1,"j_t
",j_Accuracy,j_AUC,j_Precision,j_Recall,j_Specificity,j_F1,"roc_t
",roc_Accuracy,roc_AUC,roc_Precision,roc_Recall,roc_Specificity,roc_F1
0.0001,64,0.7,1e-05,0.05000000074505806,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.05972198396921158,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.04221658408641815,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
0.0001,64,0.7,0.0001,0.10000000149011612,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.11391694843769073,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.09912930428981781,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
0.0001,64,0.7,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.06757117062807083,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25,0.06757117062807083,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25
1e-05,16,0.3,1e-05,0.4000000059604645,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,,0.3998931050300598,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.39905861020088196,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
1e-05,16,0.3,0.0001,0.30000001192092896,0.7857142686843872,0.887499988079071,0.1818181872367859,1.0,0.7749999761581421,0.3076923191547394,0.313730925321579,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.313730925321579,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
1e-05,16,0.3,0.001,0.3499999940395355,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.36317867040634155,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.36317867040634155,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
1e-05,16,0.5,1e-05,0.5,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.30937162041664124,0.5476190447807312,0.762499988079071,0.095238097012043,1.0,0.5249999761581421,0.17391304671764374,0.3450796604156494,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,16,0.5,0.0001,0.3499999940395355,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.29586729407310486,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204,0.29586729407310486,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204
1e-05,16,0.5,0.001,0.3499999940395355,0.9523809552192688,0.737500011920929,0.5,0.5,0.9750000238418579,0.5,0.32034963369369507,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.2699047327041626,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
1e-05,16,0.7,1e-05,0.4000000059604645,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.39996376633644104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.39996376633644104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068
1e-05,16,0.7,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.4085237979888916,0.5714285969734192,0.7749999761581421,0.10000000149011612,1.0,0.550000011920929,0.1818181872367859,0.4085237979888916,0.5714285969734192,0.7749999761581421,0.10000000149011612,1.0,0.550000011920929,0.1818181872367859
1e-05,16,0.7,0.001,0.3499999940395355,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.3805338442325592,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.27696356177330017,0.8095238208770752,0.8999999761581421,0.20000000298023224,1.0,0.800000011920929,0.3333333432674408
1e-05,32,0.3,1e-05,0.4000000059604645,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548,0.3844699263572693,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224,0.3874852955341339,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772
1e-05,32,0.3,0.0001,0.550000011920929,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.38515475392341614,0.4523809552192688,0.7124999761581421,0.07999999821186066,1.0,0.42500001192092896,0.14814814925193787,0.4205280542373657,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,32,0.3,0.001,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.38355061411857605,0.4761904776096344,0.7250000238418579,0.0833333358168602,1.0,0.44999998807907104,0.1538461595773697,0.3884531259536743,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,32,0.5,1e-05,0.5,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.3804008960723877,0.4285714328289032,0.699999988079071,0.07692307978868484,1.0,0.4000000059604645,0.1428571492433548,0.3970394432544708,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772
1e-05,32,0.5,0.0001,0.4000000059604645,0.8095238208770752,0.6625000238418579,0.125,0.5,0.824999988079071,0.20000000298023224,0.38174968957901,0.523809552192688,0.75,0.09090909361839294,1.0,0.5,0.1666666716337204,0.38341155648231506,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224
1e-05,32,0.5,0.001,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.36495447158813477,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224,0.3696766495704651,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,32,0.7,1e-05,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3847205936908722,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772,0.3847205936908722,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772
1e-05,32,0.7,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.35959187150001526,0.976190447807312,0.75,1.0,0.5,1.0,0.6666666865348816,0.3595331907272339,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224
1e-05,32,0.7,0.001,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3807879686355591,0.5,0.737500011920929,0.08695652335882187,1.0,0.4749999940395355,0.1599999964237213,0.3838321566581726,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,64,0.3,1e-05,0.4000000059604645,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.3598271608352661,0.6428571343421936,0.8125,0.11764705926179886,1.0,0.625,0.21052631735801697,0.3598271608352661,0.6428571343421936,0.8125,0.11764705926179886,1.0,0.625,0.21052631735801697
1e-05,64,0.3,0.0001,0.44999998807907104,0.7857142686843872,0.6499999761581421,0.1111111119389534,0.5,0.800000011920929,0.1818181872367859,0.3361179232597351,0.523809552192688,0.75,0.09090909361839294,1.0,0.5,0.1666666716337204,0.38024193048477173,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,64,0.3,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.41650113463401794,0.9047619104385376,0.4749999940395355,0.0,0.0,0.949999988079071,,0.4164561629295349,0.6904761791229248,0.36250001192092896,0.0,0.0,0.7250000238418579,
1e-05,64,0.5,1e-05,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3810547888278961,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25,0.3810547888278961,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,64,0.5,0.0001,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.381709486246109,0.5714285969734192,0.7749999761581421,0.10000000149011612,1.0,0.550000011920929,0.1818181872367859,0.381709486246109,0.5714285969734192,0.7749999761581421,0.10000000149011612,1.0,0.550000011920929,0.1818181872367859
1e-05,64,0.5,0.001,0.44999998807907104,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3787069022655487,0.5,0.737500011920929,0.08695652335882187,1.0,0.4749999940395355,0.1599999964237213,0.38403138518333435,0.6428571343421936,0.8125,0.11764705926179886,1.0,0.625,0.21052631735801697
1e-05,64,0.7,1e-05,0.44999998807907104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.3676517903804779,0.523809552192688,0.75,0.09090909361839294,1.0,0.5,0.1666666716337204,0.3820694386959076,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,64,0.7,0.0001,0.44999998807907104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.36285480856895447,0.5476190447807312,0.762499988079071,0.095238097012043,1.0,0.5249999761581421,0.17391304671764374,0.3686642348766327,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772
1e-05,64,0.7,0.001,0.44999998807907104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.39645227789878845,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25,0.39645227789878845,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
