learning_rate,batch_size,dropout,weight_decay,"f1_t
",f1_Accuracy,f1_AUC,f1_Precision,f1_Recall,f1_Specificity,f1_F1,"j_t
",j_Accuracy,j_AUC,j_Precision,j_Recall,j_Specificity,j_F1,"roc_t
",roc_Accuracy,roc_AUC,roc_Precision,roc_Recall,roc_Specificity,roc_F1
0.0001,64,0.3,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.12465409189462662,0.9523809552192688,0.5,,0.0,1.0,,0.12265102565288544,0.261904776096344,0.375,0.032258063554763794,0.5,0.25,0.06060606241226196
0.0001,64,0.3,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.16334739327430725,0.4047619104385376,0.44999998807907104,0.03999999910593033,0.5,0.4000000059604645,0.07407407462596893,0.1634548306465149,0.523809552192688,0.512499988079071,0.05000000074505806,0.5,0.5249999761581421,0.09090909361839294
0.0001,64,0.3,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.16965247690677643,0.3571428656578064,0.42500001192092896,0.03703703731298447,0.5,0.3499999940395355,0.06896551698446274,0.1697216033935547,0.380952388048172,0.4375,0.03846153989434242,0.5,0.375,0.0714285746216774
0.0001,64,0.5,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.16247905790805817,0.4761904776096344,0.48750001192092896,0.04545454680919647,0.5,0.4749999940395355,0.0833333358168602,0.16247905790805817,0.4761904776096344,0.48750001192092896,0.04545454680919647,0.5,0.4749999940395355,0.0833333358168602
0.0001,64,0.5,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.2313067615032196,0.6666666865348816,0.824999988079071,0.125,1.0,0.6499999761581421,0.2222222238779068,0.2315949946641922,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204
0.0001,64,0.5,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.17173132300376892,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.17173132300376892,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856
0.0001,64,0.7,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.026897422969341278,0.6666666865348816,0.824999988079071,0.125,1.0,0.6499999761581421,0.2222222238779068,0.026897422969341278,0.6666666865348816,0.824999988079071,0.125,1.0,0.6499999761581421,0.2222222238779068
0.0001,64,0.7,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.18664036691188812,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,,0.18664036691188812,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,
0.0001,64,0.7,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.09631819278001785,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886,0.09631819278001785,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886
5e-05,8,0.3,1e-05,0.15000000596046448,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043,0.17252220213413239,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25,0.17252220213413239,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25
